protocol,SID,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,Gene
s-my-G8-m4-1,NCGC00014925-07,94.53792344,104.4072734,92.32259982,97.11224995,91.49496263,97.55173057,100.8256618,93.87087563,111.9231323,124.0392644,109.7058333,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,TOP1
s-my-G8-m4-1,NCGC00014926-03,106.3609923,113.5311161,111.9812346,108.6532226,104.0527208,112.2879539,103.4719742,105.3372426,82.43733612,63.17919446,8.52475749,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015004-11,108.6680643,101.6796217,105.6609426,113.2493386,106.0363704,104.3906297,107.7513131,107.1384317,107.3750008,96.49721732,80.47117259,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HTR2A
s-my-G8-m4-1,NCGC00015026-14,106.3868194,106.8034954,113.8250415,109.2035859,108.0617704,113.4119516,105.5971036,99.77977869,92.92198638,86.4896319,80.82277638,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CHRM1
s-my-G8-m4-1,NCGC00015034-02,97.11252951,108.4488595,105.9841553,109.4983131,104.9726827,106.7539827,110.3982835,111.9389852,102.4187976,105.1172519,105.0123122,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PARP1
s-my-G8-m4-1,NCGC00015036-08,102.3061577,97.69905245,96.49152134,94.48047798,103.453113,102.0720335,105.7731362,101.0900029,102.1324008,100.9623335,79.14893014,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD1
s-my-G8-m4-1,NCGC00015038-08,100.4986645,107.8534404,108.8653195,110.065606,110.8458599,104.8539297,108.7244002,114.1474857,107.2358682,115.7887941,108.6310014,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DHFR
s-my-G8-m4-1,NCGC00015049-18,106.3676463,102.0945786,101.3095506,96.28991774,102.6528644,114.3178647,110.4512886,99.20387687,76.99052394,40.46527221,30.96348177,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CYP2C9
s-my-G8-m4-1,NCGC00015054-06,108.1156906,104.9367276,108.3737681,97.70273055,102.0764088,105.1156785,103.1722241,101.3412754,92.20148435,86.98042142,87.45971257,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ACHE
s-my-G8-m4-1,NCGC00015060-19,101.840111,107.0389672,107.499811,109.1267468,112.5772429,109.4154079,113.9907166,103.7181381,113.2305905,103.7484473,70.49606428,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015061-12,102.9484371,100.7589021,91.35423719,90.73668292,89.87345174,91.19796473,84.84741752,91.23443583,91.51171624,97.33392906,105.405229,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015067-13,104.0251869,102.6766397,108.9873127,105.99979,105.2657187,101.6771805,101.8634536,107.7999639,97.42197384,105.1672043,100.9261845,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015075-07,109.1002699,108.9134056,108.0712557,110.2862411,110.4961485,113.7038222,109.0841949,106.8952216,109.2011707,101.9761343,110.9123081,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015086-03,107.0305642,99.07534743,99.30172437,98.30539042,103.6902911,109.7626401,106.5113108,107.919939,103.7588386,101.1015832,88.60866598,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NFKB1
s-my-G8-m4-1,NCGC00015089-08,99.24572273,101.5990925,99.36514748,102.2950845,102.3167677,101.2378591,99.37092541,100.8339056,99.63601299,106.3512391,97.47585177,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCNN1D
s-my-G8-m4-1,NCGC00015092-09,111.2755203,114.528975,117.2141105,112.4273905,111.3501593,113.5308727,114.8273129,113.9233221,107.9660327,110.2551598,99.08588436,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SERPINE1
s-my-G8-m4-1,NCGC00015096-11,109.9699135,106.4266279,106.5059687,108.9240647,109.4873838,106.9952248,104.7544028,99.11307457,96.27975111,86.21711319,42.83563942,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015100-14,112.4943426,116.1337157,114.9450131,111.4268878,113.6356863,114.3472011,109.0157698,111.0949234,106.3313919,102.7876527,105.9189452,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015110-12,105.1421644,104.9839349,101.1851324,104.7406975,108.482156,101.5260002,104.5891475,101.4195736,100.5293149,101.408662,104.8590087,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CYP19A1
s-my-G8-m4-1,NCGC00015116-10,104.6284016,101.8325459,105.6791435,107.5791229,100.6582434,105.0646321,100.7481664,96.5296749,96.54539072,98.90137403,85.9222359,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015121-16,97.89630649,101.6764078,103.0103028,105.6896078,99.14411968,102.3218513,100.7580147,96.06223902,88.19578068,87.75019841,74.11439662,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015122-09,96.6736258,93.91857294,98.02424545,96.50680376,93.66847726,97.77270122,96.57237978,89.04029537,79.7037291,63.81031073,5.76071781,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SLC6A3
s-my-G8-m4-1,NCGC00015144-04,112.5327628,115.084809,111.286144,109.9099531,109.007065,112.2465422,114.6006629,105.1778688,110.2794267,104.1707403,44.88469949,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MGMT
s-my-G8-m4-1,NCGC00015147-09,106.7509439,109.421944,108.3678449,100.0822105,104.8205932,106.3128344,108.165494,107.4332741,97.55982947,103.2489605,101.9198492,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCNN1D
s-my-G8-m4-1,NCGC00015148-07,106.2053454,107.8297113,110.9952975,107.5238432,109.2476231,108.4915626,111.7395737,103.910059,113.6785807,111.0112067,106.2135942,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSS
s-my-G8-m4-1,NCGC00015149-15,90.64900523,96.75152913,95.39503953,102.2432903,95.35109212,97.2665416,102.9539332,105.9339877,106.1835363,106.8371054,107.5885051,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015150-04,97.2927272,97.49869943,97.02790317,97.33536561,92.22962787,102.5542794,106.2208701,96.5941383,98.67966821,102.7085482,106.9803618,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015159-06,101.0552376,111.988871,110.8179402,103.2185571,115.3914763,111.5707175,111.5866649,102.8688594,90.61096583,86.14130418,74.6472703,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRB1
s-my-G8-m4-1,NCGC00015163-08,107.6104933,107.7019163,105.0661333,102.8386619,105.2652106,101.5901536,101.7840224,97.17009248,97.83846231,98.3715786,101.5577615,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DDC
s-my-G8-m4-1,NCGC00015173-02,100.6005945,96.45818472,97.04909406,102.7389379,101.8255727,103.6816988,100.373298,95.55447203,90.4978495,75.77669067,5.12272648,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HTR1D
s-my-G8-m4-1,NCGC00015185-04,112.0383484,106.5452798,105.1266042,103.1036076,100.1668144,105.4969982,97.74972082,106.6744297,101.8476876,94.74060529,69.41920329,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015191-06,114.6501422,113.4817076,115.8946636,117.7080038,118.725344,115.9085024,117.2533486,110.2361858,106.9692474,92.75280586,4.81987686,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G8-m4-1,NCGC00015199-19,94.9310193,92.73222963,93.91945545,86.87168165,84.52997147,90.64201121,94.25299767,94.47035985,101.558519,96.23065738,100.8077733,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015204-08,96.81148428,90.44593921,88.20903252,92.43753663,79.32161684,80.72155845,90.0879248,95.80039484,92.63247525,107.6247963,98.60872884,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015205-07,102.9350332,104.6165679,107.9406758,103.2031588,108.9760301,114.758533,96.98882236,101.4867842,96.49440392,91.94471057,5.79734885,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NR1I3
s-my-G8-m4-1,NCGC00015207-11,101.5389039,100.9715811,99.71163204,106.1441987,99.91506994,98.39757568,105.931583,102.0264284,106.4828986,106.0194028,98.32763394,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PDE3A
s-my-G8-m4-1,NCGC00015208-09,108.1619116,103.1426141,105.349285,104.9767631,107.7211223,100.1274278,103.8273596,97.69639558,94.96662977,90.93429531,83.95028208,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015209-12,99.04048934,108.8796223,102.0258734,111.1378925,101.2958688,105.6626836,107.0533339,99.13589172,101.5731507,108.8152042,90.59756678,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BCL2
s-my-G8-m4-1,NCGC00015225-03,106.3585394,102.5453219,113.7273322,107.9270033,107.1011614,108.4767291,110.0288073,94.64051356,90.13788165,69.30428811,-23.2847445,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BCL2L1
s-my-G8-m4-1,NCGC00015226-11,111.9775708,114.417124,116.0900959,113.9475784,112.8765173,113.932,103.1191249,106.5760197,107.063831,108.4727605,113.6962275,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015233-04,106.9164077,107.5221398,103.2464106,102.0839827,109.0609038,110.5413869,88.97289292,92.85825196,73.9232198,74.65492385,47.45469097,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CAMKK2
s-my-G8-m4-1,NCGC00015242-12,101.8118311,102.8242179,98.89440538,102.2976016,110.9783675,107.2642926,108.4107314,103.6962737,102.2672109,107.2802985,100.8860278,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015245-07,107.5644071,107.317968,107.7337479,107.9616277,111.855668,109.5425423,113.1086638,107.2393522,103.7491911,89.10690709,78.31954394,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015251-14,110.6217135,109.4341212,110.6767684,101.5594583,110.276271,106.451948,104.5477723,104.6805469,96.30724479,87.47807809,4.73166906,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CYP51A1
s-my-G8-m4-1,NCGC00015252-13,101.7300993,100.6301143,103.8764914,101.9363004,97.52197273,107.1306224,100.7272103,101.4305663,106.398795,94.45764514,34.30251466,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HRH1
s-my-G8-m4-1,NCGC00015254-12,95.71895081,100.2110122,96.39755547,95.88974017,98.5083963,101.9727539,95.53636447,98.07460953,95.44129384,81.83209349,71.36723338,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD4
s-my-G8-m4-1,NCGC00015256-13,107.5534926,104.8067514,111.0974532,107.7221488,112.6178724,112.3398731,108.4898033,107.0491003,98.42775765,93.74666415,85.55903675,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015257-06,108.1036558,100.1083787,102.6115137,99.33821419,102.7657837,107.4396262,102.6528527,100.8677558,100.3896016,96.80222042,101.5644475,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PPARA
s-my-G8-m4-1,NCGC00015264-08,106.2726385,112.2620647,105.6292896,116.4515273,106.7555466,108.4306356,103.2135384,92.30909582,83.4666836,70.10171424,23.95729036,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SLC6A4
s-my-G8-m4-1,NCGC00015267-09,109.778014,110.7235724,106.9461504,108.6825335,103.9205669,107.1616069,101.7868912,95.73719698,88.25836236,81.52769977,61.83130878,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HTR1A
s-my-G8-m4-1,NCGC00015268-05,103.5411619,102.3955124,109.0270823,106.0321221,107.939614,102.5558236,111.167068,106.1069227,92.50724511,105.8991725,101.22767,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRA1A
s-my-G8-m4-1,NCGC00015278-14,103.1652097,110.1449449,109.8201317,102.5004044,105.2190637,107.5319808,109.4900737,97.9666717,103.0542367,101.5280663,90.95040486,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015300-05,93.07059437,94.48965405,93.97945807,96.52708778,94.52256217,90.69906777,89.75777641,81.06542073,75.03259849,23.82213504,2.04733335,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015316-06,108.6597326,100.7773322,107.4675097,98.52299553,109.6865171,105.9580173,106.9414521,102.1786935,91.60016716,87.10331197,85.03945665,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ODC1
s-my-G8-m4-1,NCGC00015321-04,109.652314,105.1544186,106.4613215,116.1365984,120.8774961,114.8098882,108.8324249,103.824284,97.30276661,92.92345117,83.51232639,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRB1
s-my-G8-m4-1,NCGC00015332-04,102.3162915,103.6585899,108.8853446,106.1679198,104.1942369,100.8316281,109.0182285,104.6234081,98.47397561,96.31347425,87.89835432,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015335-11,101.0953005,99.71966716,99.19321402,100.623252,89.50841852,97.58109487,100.2025058,99.1744761,91.54762065,93.14555429,83.16825043,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HRH1
s-my-G8-m4-1,NCGC00015349-06,106.8122752,110.6243595,110.4505318,109.0641899,103.0105933,110.0386113,96.68407327,5.55583189,5.91679671,5.8545403,6.36534085,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015365-18,105.9048718,106.2069459,106.9166042,109.1679768,110.1137908,98.35515139,101.6871121,105.3500793,101.0391817,95.8579886,96.33327152,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ESR1
s-my-G8-m4-1,NCGC00015385-12,109.5180217,99.10583783,110.5211426,103.4248692,109.1024458,99.93440765,91.75871687,85.06082453,84.70635403,64.69604247,5.24381645,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PDE5A
s-my-G8-m4-1,NCGC00015389-08,100.7314326,103.4282299,99.88532032,105.030782,109.7893798,103.6725356,98.8762927,103.7744468,107.1073307,93.89608797,90.08864758,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,TRPV1
s-my-G8-m4-1,NCGC00015399-15,107.9465715,106.0408231,113.499951,116.7201063,115.6130709,115.7626654,115.4819367,114.0322734,114.9905975,112.1400113,104.6610784,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PTGS2
s-my-G8-m4-1,NCGC00015418-08,103.4513537,108.0268599,108.7603124,114.0138032,109.7165409,109.230838,109.752175,112.5086073,104.8985271,100.0270449,100.7720541,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015420-09,110.3416918,108.4177734,110.3038807,111.657895,103.1354887,101.9780466,114.3819783,112.5922946,108.3731399,105.7429081,91.34115135,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CSNK1A2
s-my-G8-m4-1,NCGC00015429-08,113.8282015,120.1905518,114.0257002,114.6897262,108.3838497,109.5951493,111.1732407,114.1655433,105.2247128,108.0177772,108.3838497,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G8-m4-1,NCGC00015436-09,104.9274693,98.79688503,98.82869127,105.0831489,101.6712599,102.9596134,91.36701186,89.70834446,88.08372302,79.02343422,7.92319866,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD2
s-my-G8-m4-1,NCGC00015437-16,108.7647152,103.2627088,96.92313506,100.1831061,102.4003639,104.7336566,110.8126273,98.42585473,99.82405474,100.9983049,21.05643485,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PPARA
s-my-G8-m4-1,NCGC00015439-06,112.1579826,113.6182056,108.6542883,109.260626,109.887233,112.1342382,112.1745457,108.0345044,111.4890045,106.2650452,96.13676076,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G8-m4-1,NCGC00015442-16,107.8355158,112.0656201,117.8147805,115.642178,115.2127964,117.9262278,115.401391,117.8275052,121.0974903,116.1296359,106.9420176,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015443-06,98.01116004,104.1260624,105.1792771,98.01537338,98.21636518,101.3088212,103.17494,105.2188709,106.4874535,100.2000054,86.52835817,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCN5A
s-my-G8-m4-1,NCGC00015444-04,105.483268,103.0020443,106.6934891,109.9612538,108.0944383,104.9678633,112.2969392,105.5644371,99.90882766,95.77162653,89.49381378,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD1
s-my-G8-m4-1,NCGC00015448-04,120.6868783,111.9894078,113.5367183,113.8852528,123.5425757,126.7735385,123.8984754,121.8237969,110.481899,102.5147477,92.10162758,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MTOR
s-my-G8-m4-1,NCGC00015451-06,106.8974216,95.21743595,108.4360208,104.4743128,102.3022215,105.3055002,107.8299545,95.18667983,103.1342252,96.846301,97.98040251,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,KCNQ1
s-my-G8-m4-1,NCGC00015452-19,100.7074144,103.3016402,100.5215045,95.5575971,92.06107419,109.0726624,98.10876832,111.0316932,106.732806,96.48312126,38.12905618,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,AR
s-my-G8-m4-1,NCGC00015462-12,97.56435035,107.7555259,100.2921406,107.2736093,106.392022,110.482942,98.57022344,97.86236945,91.42453645,84.05467933,79.31140294,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G8-m4-1,NCGC00015463-02,98.70049383,98.45843661,102.3022532,98.95053804,104.0125348,104.0617567,107.6935444,104.551537,100.5759345,97.79120885,85.24664318,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GR1A1
s-my-G8-m4-1,NCGC00015466-04,104.6138235,105.3136562,106.8818225,103.7665962,102.6247115,104.7654343,104.4561641,90.40911283,89.74285796,78.08924502,66.36976763,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
