protocol,SID,DATA0,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,Gene
s-my-G9-m4-1,NCGC00015054-06,106.908489,108.3610196,113.1247322,115.7565681,113.7165338,117.0016228,113.258861,107.2769977,104.3412566,90.32201327,79.81339761,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ACHE
s-my-G9-m4-1,NCGC00015060-19,96.12641071,91.87104293,86.64041699,97.84572907,85.64513923,90.72034964,94.88665951,80.55856065,73.09861147,50.51583859,28.88039919,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015061-12,101.8820605,104.5587137,91.75659355,98.53223927,95.21943828,100.2391052,94.28262475,91.65605143,96.67614243,99.38927449,96.76539826,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015067-13,107.5656753,99.26076801,108.1824624,113.2693341,110.4978186,109.2843721,99.10587955,101.9817828,112.4470618,102.8423773,97.31655629,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015075-07,115.8009702,111.8771177,118.699373,115.1293177,116.5053739,117.6871027,129.2696364,117.5177472,120.536586,103.8295714,117.5004451,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015086-03,102.6560418,104.0732435,95.88947863,97.45442358,96.83196273,99.56069868,100.5750471,101.3047074,106.0234165,107.1438067,93.20261318,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NFKB1
s-my-G9-m4-1,NCGC00015089-08,104.7140252,97.80256831,99.58177091,104.3414203,94.11050198,94.41271707,104.1758747,102.2911866,102.9896707,105.3951653,94.55650527,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCNN1D
s-my-G9-m4-1,NCGC00015092-09,103.3564988,111.3337446,112.0808754,96.76981591,107.4307219,108.5674871,103.3101059,108.3777955,101.7813654,99.29569477,94.3669609,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SERPINE1
s-my-G9-m4-1,NCGC00015096-11,117.2008688,113.7449196,123.519382,109.6092294,115.294192,122.0508977,121.2233784,110.8753515,98.55128926,65.73781269,-2.23951528,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015100-14,97.98191415,106.9836114,102.0033199,102.1371683,107.424589,103.0721439,104.7719196,98.64244687,106.0302336,97.85426974,97.3491465,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015110-12,121.4476791,119.5838592,115.7215875,115.6749573,113.5953278,110.4613502,119.4038374,112.7315317,110.8992121,102.0178154,100.2491166,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CYP19A1
s-my-G9-m4-1,NCGC00015116-10,114.923313,117.9949503,119.8075829,122.7089199,120.6766747,120.2510645,123.4365243,115.1696861,104.8649179,111.2452504,75.74541803,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015121-16,99.06132509,95.01226977,98.09543523,99.75517089,100.0962063,99.2443402,100.3919014,98.3142876,92.79429582,75.78478484,33.65108166,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015122-09,96.63477828,97.14063106,101.0899192,100.3033897,98.9466926,99.76767163,100.3373733,98.03730292,86.94517299,46.73649938,-21.17533278,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SLC6A3
s-my-G9-m4-1,NCGC00015144-04,102.9648186,100.2063001,97.16833476,100.3906823,93.54107756,87.93040196,87.79781112,84.97548235,83.8776188,80.55864718,44.10659108,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MGMT
s-my-G9-m4-1,NCGC00015147-09,112.0424611,109.2620053,112.0791602,100.7155312,106.1535129,110.4396837,110.9709184,105.079313,98.66715192,104.6075383,104.2806076,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCNN1D
s-my-G9-m4-1,NCGC00015148-07,103.6894668,109.2243309,105.9293883,101.4083441,107.1409226,105.7685698,105.7225824,102.0696413,106.4531512,94.77964988,101.2110555,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GSS
s-my-G9-m4-1,NCGC00015149-15,86.89541574,95.08570365,94.84262957,94.65398542,98.82909566,94.42490644,95.26112794,95.30342117,99.46634303,103.4549281,105.1683184,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015150-04,101.2956694,102.6619301,103.9757765,103.748711,107.6388157,107.4703642,113.238749,105.1722958,114.283495,115.7906844,105.5537144,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015159-06,106.277047,107.500006,112.3792382,112.4575776,107.2198026,110.7412952,112.2358827,105.7760273,95.76823966,75.16287414,70.14503906,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRB1
s-my-G9-m4-1,NCGC00015163-08,111.0397312,113.9498615,112.8677963,115.305154,115.7892505,114.3749457,109.8204805,108.036856,105.3521228,103.337749,96.27673561,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DDC
s-my-G9-m4-1,NCGC00015173-02,90.66159214,99.14539294,101.4947852,100.4974938,99.97683776,97.31023844,104.0176966,91.48070217,90.26452037,55.4816218,-4.49207623,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HTR1D
s-my-G9-m4-1,NCGC00015185-04,115.3566643,117.0948957,120.6763877,117.8893493,106.0677318,115.6009353,112.1625568,45.9212485,111.0977891,102.9296258,60.58184714,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015191-06,104.3164415,106.571521,108.7353858,108.7296615,116.1573022,107.8227187,109.5131851,103.5837923,85.62630411,90.24051417,-17.252874,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G9-m4-1,NCGC00015199-19,97.40913608,98.35731301,98.34652629,97.1176796,93.59254502,97.93908092,95.82908591,98.76182998,108.6800506,101.1490684,100.931111,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015204-08,97.71318805,99.96617647,100.2872575,93.58834599,90.59331047,93.37924923,96.60472202,97.90645252,98.07833794,98.7430709,104.821087,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015205-07,102.9286158,109.2463304,105.2115735,104.7439414,107.5713185,109.9357205,107.560738,98.94529886,95.47226362,81.32474652,4.73120003,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NR1I3
s-my-G9-m4-1,NCGC00015207-11,104.5839747,102.7641132,101.3907547,106.4808951,100.3903545,102.0238142,108.9317128,106.1875548,102.8569629,112.2688213,106.9165226,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PDE3A
s-my-G9-m4-1,NCGC00015208-09,111.2770891,111.9078075,114.9301999,114.2044274,111.2082437,119.4648428,115.9506553,112.8646717,106.49101,102.3801907,72.40492253,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015209-12,105.8627541,99.70234135,101.2430999,103.0382563,98.36054822,100.7723623,99.71278109,94.77582087,98.48974942,91.4026159,87.16586833,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BCL2
s-my-G9-m4-1,NCGC00015225-03,106.3448872,108.06188,107.0602313,109.5118065,111.1522181,112.1975143,104.5446521,95.85265625,90.93258434,70.99267505,-7.93891844,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,BCL2L1
s-my-G9-m4-1,NCGC00015226-11,107.9847627,105.6632933,106.6101436,103.6340264,107.7515659,103.695977,98.94267604,102.0457952,100.2053759,101.4276864,69.09842752,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015233-04,98.55776727,104.047777,103.0299134,101.5396627,106.861285,99.51024307,99.95616267,96.06812997,89.76715438,75.01291637,61.26724114,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CAMKK2
s-my-G9-m4-1,NCGC00015242-12,104.9519819,104.4602383,109.814063,109.7781212,114.1468612,107.4886579,110.6961103,113.8209195,112.3280818,120.47526,115.3027421,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015245-07,113.3833968,113.9511424,110.6837017,117.9635086,114.3903635,124.6521935,119.0960625,109.9108649,118.9318044,105.640681,91.68222952,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015251-14,124.4521503,113.7582559,117.2399005,121.056651,111.4159609,116.3632061,117.914076,114.0288408,105.9149226,104.1119508,-24.19901348,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CYP51A1
s-my-G9-m4-1,NCGC00015252-13,103.6528476,105.5858199,102.7901354,102.3205288,103.5661366,110.2667526,112.1090217,110.0778186,105.2956962,79.96905878,23.75187603,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HRH1
s-my-G9-m4-1,NCGC00015254-12,106.3791198,103.1824291,104.072202,97.71383267,99.65856205,109.0251115,112.0438988,112.5891418,111.3647268,99.15240008,70.66760121,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD4
s-my-G9-m4-1,NCGC00015256-13,104.0118472,110.2786244,106.8047801,100.4265029,101.9897153,103.7997093,98.11649177,106.6863175,107.5154883,100.1613997,75.51366379,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015257-06,96.10132347,99.37225782,101.2718003,100.8818477,102.4587739,100.0670068,95.27698243,100.6452817,92.44579546,93.22367898,92.90407055,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PPARA
s-my-G9-m4-1,NCGC00015264-08,115.6947443,119.9366089,121.1039708,125.4172016,121.9300473,119.234419,115.5083981,105.603657,75.77565395,51.08407452,-6.88950101,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SLC6A4
s-my-G9-m4-1,NCGC00015267-09,111.2611665,103.7437454,112.8746139,108.8861603,107.8269382,105.5369369,104.3984495,96.68623814,90.86248741,84.32379713,70.72738901,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HTR1A
s-my-G9-m4-1,NCGC00015268-05,102.2270119,94.68528111,95.71401647,99.71804157,93.18464895,101.2898853,102.6325466,101.1602664,97.18164958,99.34994622,101.291229,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRA1A
s-my-G9-m4-1,NCGC00015278-14,106.4891055,104.336764,106.3602739,105.3418262,113.5646478,113.769943,119.9864023,110.3165168,114.2686907,116.2767516,100.5518349,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015300-05,98.26628381,95.7915028,94.3373339,94.97036917,102.307796,94.86738768,89.93981291,77.65555529,57.33667746,-15.82563071,-27.36012308,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015316-06,114.0004632,116.6810399,118.8160208,109.2416744,119.9653179,113.416594,110.826425,110.7778776,101.8485648,100.8265162,88.83780056,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ODC1
s-my-G9-m4-1,NCGC00015321-04,106.9102158,116.2624735,101.5461792,114.4459557,116.1455599,116.294131,112.9893223,105.3788069,84.31332166,70.49438887,42.43807875,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ADRB1
s-my-G9-m4-1,NCGC00015332-04,105.1354133,105.6511563,107.7747883,109.0684807,102.8243739,101.5433174,102.9997978,99.32723504,102.1673515,100.1708119,85.71283152,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015335-11,97.3880769,97.04599169,109.7297627,102.0364228,101.5817674,105.8057877,108.0783551,92.59842899,98.10243207,101.3171284,84.21612258,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,HRH1
s-my-G9-m4-1,NCGC00015349-06,100.8264396,99.15089116,99.73634596,99.84361211,99.17289156,103.6553516,93.93388548,-19.14691748,-19.24727672,-22.15610827,-17.21294979,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015365-18,101.2671924,102.2494788,106.5574807,110.5790727,109.5802802,102.2882244,100.3314106,100.0173983,98.23174174,78.87946891,86.89947217,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,ESR1
s-my-G9-m4-1,NCGC00015385-12,118.1875006,116.1102934,109.658475,111.4270487,99.77504256,101.7404985,97.59997239,86.94450708,63.58078596,33.42688615,23.80365736,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PDE5A
s-my-G9-m4-1,NCGC00015389-08,99.24111479,100.7897327,90.07086198,94.48273594,96.97724562,95.83024121,101.5187587,97.49707256,94.73331595,102.3371741,92.83156364,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,TRPV1
s-my-G9-m4-1,NCGC00015399-15,109.975683,105.1750566,107.8470876,106.0964783,98.54242735,105.6083899,100.6477941,106.4013688,93.31351778,103.2556569,88.57610186,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PTGS2
s-my-G9-m4-1,NCGC00015418-08,117.1443311,113.2105393,121.9175872,120.7280833,124.0093734,122.3766848,120.183974,118.4123599,119.2070766,116.833014,106.7293119,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015420-09,104.2096086,106.9570327,104.9092916,108.6563208,105.4484988,101.9544888,103.3793005,100.5039792,102.9210037,99.509289,86.00137364,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,CSNK1A2
s-my-G9-m4-1,NCGC00015429-08,103.5187409,106.985376,102.5222431,111.4953744,110.8378355,105.837482,101.1305603,109.876324,94.44509226,103.2830835,94.3140235,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G9-m4-1,NCGC00015436-09,104.8501835,111.1226652,106.9908893,111.8427734,109.3115577,108.1810115,101.2727161,100.9276709,90.53175736,69.72654474,-18.01479003,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD2
s-my-G9-m4-1,NCGC00015437-16,107.6435921,101.6170346,90.55316486,97.10712,100.1407353,96.05604048,107.4142653,97.98788732,93.81178139,87.63969045,13.62096654,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,PPARA
s-my-G9-m4-1,NCGC00015439-06,100.8566529,99.41126029,100.4029417,97.77129574,102.523421,100.7173992,104.0884359,104.6544389,100.9309623,86.11634015,86.03341969,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GABRA1
s-my-G9-m4-1,NCGC00015442-16,105.9234801,108.3169223,115.0159389,106.9383896,114.3343029,123.3391549,103.5904675,112.5575034,121.4001754,104.9597546,96.01583155,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015443-06,103.3904032,97.23664151,102.8822806,97.21949405,92.34909702,105.3920064,107.6031255,107.3982236,105.1268417,103.2216485,75.6928341,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,SCN5A
s-my-G9-m4-1,NCGC00015444-04,106.2593494,104.4738859,99.10461646,112.3823006,111.4324385,104.1572137,112.7626156,109.7102055,106.4722178,106.1793858,80.2524729,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,DRD1
s-my-G9-m4-1,NCGC00015448-04,108.1805258,105.6483745,111.384162,99.03553496,107.4157926,104.8589,102.0333572,102.4303137,97.69688218,95.57627481,86.02224723,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,MTOR
s-my-G9-m4-1,NCGC00015451-06,104.1568227,98.16314163,108.0963063,112.1455382,103.8513964,106.2196399,105.8669379,92.23308302,99.3262817,87.87927988,81.56989906,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,KCNQ1
s-my-G9-m4-1,NCGC00015452-19,95.7870759,99.14575266,92.34620386,92.75477629,99.71161358,103.9967622,98.04981368,103.9551028,104.7712614,85.45669889,7.87832676,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,AR
s-my-G9-m4-1,NCGC00015462-12,104.6281939,105.9805456,100.4775386,100.9167243,108.1337079,100.5480309,103.9617468,96.50010146,89.08724127,82.53204465,66.64124792,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
s-my-G9-m4-1,NCGC00015463-02,107.3006216,103.4705581,101.184663,105.8547547,99.65909724,102.7721588,106.8055581,98.74460499,100.1758243,94.19163822,78.12275072,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,GR1A1
s-my-G9-m4-1,NCGC00015466-04,103.1160125,109.5484277,104.3316946,104.063419,102.8632808,112.6041773,102.0955567,95.35751868,95.41908396,80.93082273,56.69379584,0.000780415,0.002341244,0.007023779,0.02107129,0.063213917,0.189641751,0.5689253,1.706775899,5.120327696,15.36098309,46.08294931,NA
